p_value	real_mean	simulated_mean
0.125	0.16666666666666666	0.017857142857142856
0.125	0.14285714285714282	0.025
0.125	0.14285714285714282	0.025
0.125	0.11111111111111113	0.03333333333333333
0.125	0.09999999999999999	0.041666666666666664
0.25	0.18181818181818185	0.0390625
0.25	0.18181818181818185	0.0390625
0.1925364218259275	0.09090909090909093	0.0390625
0.1925364218259275	0.125	0.03676470588235294
0.1925364218259275	0.125	0.03676470588235294
0.21157909800524502	0.08333333333333333	0.034722222222222224
0.21157909800524502	0.07692307692307693	0.03289473684210526
0.21157909800524502	0.07142857142857141	0.03289473684210526
0.21157909800524502	0.06666666666666667	0.03125
0.2861055457933106	0.049999999999999996	0.03125
0.31105278957782423	0.049999999999999996	0.02976190476190476
0.2731121998707	0.03125	0.02976190476190476
0.2579289281610764	0.027777777777777783	0.02976190476190476
0.694094413587501	0.027777777777777783	0.02976190476190476
0.6695270953597758	0.023391812865497075	0.03571428571428571
0.36688797429965486	0.023391812865497075	0.07339285714285713
