p_value	real_mean	simulated_mean
0.11991919040760009	0.01	0.08
0.11991919040760009	0.01	0.08
0.11991919040760009	0.02	0.085
0.11991919040760009	0.03	0.085
0.11991919040760009	0.03	0.085
0.11991919040760009	0.02884615384615385	0.08173076923076923
0.1434481603026423	0.02884615384615385	0.04326923076923077
0.1434481603026423	0.02884615384615385	0.04326923076923077
0.17290814948127198	0.038461538461538464	0.07307692307692308
0.17290814948127198	0.038461538461538464	0.07131410256410256
0.3550272583078873	0.038461538461538464	0.0683379120879121
0.3711977589949549	0.038461538461538464	0.13484432234432234
0.3711977589949549	0.038461538461538464	0.1326121794871795
0.3711977589949549	0.038461538461538464	0.2158119658119658
0.3140786501683396	0.038461538461538464	0.2297008547008547
0.3140786501683396	0.037037037037037035	0.21172839506172839
0.3140786501683396	0.037037037037037035	0.21172839506172839
0.3140786501683396	0.037037037037037035	0.1978395061728395
0.3140786501683396	0.037037037037037035	0.19710998877665542
0.3140786501683396	0.035714285714285705	0.19584235209235207
0.3711977589949549	0.05357142857142856	0.19584235209235207
0.3711977589949549	0.07142857142857141	0.2766504329004329
0.3911941025175787	0.07142857142857141	0.2731782106782107
0.34364693608964947	0.05357142857142859	0.22346230158730157
0.34364693608964947	0.07142857142857141	0.23387896825396826
0.34364693608964947	0.07142857142857141	0.23387896825396826
0.34364693608964947	0.08333333333333333	0.22129884004884004
0.34364693608964947	0.08333333333333333	0.22278693528693527
0.34364693608964947	0.08333333333333333	0.22152777777777777
0.34364693608964947	0.08928571428571429	0.22152777777777777
0.34364693608964947	0.09523809523809523	0.26775793650793656
0.34364693608964947	0.09523809523809523	0.27609126984126986
0.34364693608964947	0.11309523809523811	0.2775793650793651
0.34364693608964947	0.11309523809523811	0.2775793650793651
0.34364693608964947	0.11904761904761905	0.2775793650793651
0.41928358349665773	0.125	0.25089285714285714
0.41928358349665773	0.125	0.25089285714285714
0.41928358349665773	0.125	0.25089285714285714
0.41928358349665773	0.125	0.25922619047619044
0.3984921103134775	0.125	0.21687748015873018
0.3812899557465568	0.125	0.2267981150793651
0.3812899557465568	0.125	0.2267981150793651
0.3812899557465568	0.125	0.2351314484126984
0.3812899557465568	0.125	0.23168402777777777
0.3812899557465568	0.1206896551724138	0.23060644157088123
0.36026288946918367	0.11666666666666667	0.19835069444444445
0.3250201486343896	0.09999999999999999	0.19835069444444445
0.3250201486343896	0.09999999999999999	0.2239174836601307
0.4341767183101116	0.10476190476190474	0.22652165032679739
0.4341767183101116	0.10952380952380955	0.21801470588235294
0.4341767183101116	0.11428571428571431	0.22475490196078432
0.4341767183101116	0.11428571428571431	0.21566399286987523
0.4341767183101116	0.11428571428571431	0.21266835016835017
0.4341767183101116	0.11428571428571431	0.22403198653198653
0.4341767183101116	0.1105990783410138	0.22877294449875096
0.44848039233571346	0.10714285714285712	0.21852571770334928
0.5334631371091327	0.1070016939582157	0.1831480439065578
0.5334631371091327	0.1070016939582157	0.16856213639301876
0.5925957032875737	0.10387984981226536	0.17483592796092795
0.6101602437036234	0.10381652661064425	0.15836309523809525
0.5989706317684144	0.10416666666666664	0.15394993894993894
0.5646025442810212	0.07111486486486486	0.09922199328449328
0.5309379318650336	0.07573083287369	0.09620224880133418
