p_value	real_mean	simulated_mean
0.07453352636412047	0.5	0.0166015625
0.07453352636412047	0.33333333333333354	0.011393229166666664
0.10171712106870605	0.3999999999999991	0.0154296875
0.10171712106870605	0.3999999999999991	0.0154296875
0.10171712106870605	0.3999999999999991	0.0154296875
0.10171712106870605	0.5999999999999999	0.0216796875
0.10171712106870605	0.5999999999999999	0.021454326923076923
0.10171712106870605	0.5999999999999999	0.021454326923076923
0.10171712106870605	0.5999999999999999	0.021454326923076923
0.10171712106870605	0.7999999999999982	0.028605769230769226
0.10171712106870605	0.7999999999999982	0.028605769230769226
0.10171712106870605	0.7999999999999982	0.028605769230769226
0.10171712106870605	0.7999999999999982	0.028605769230769226
0.10171712106870605	0.6666666666666671	0.024181547619047616
0.10171712106870605	0.7142857142857129	0.02650669642857143
0.10171712106870605	0.7142857142857129	0.02650669642857143
0.058433594704585576	0.7142857142857129	0.027901785714285716
0.058433594704585576	0.7142857142857129	0.027901785714285716
0.058433594704585576	0.7142857142857129	0.027901785714285716
0.058433594704585576	0.7142857142857129	0.027901785714285716
0.12093359470458558	0.7142857142857129	0.03489583333333334
0.12093359470458558	0.625	0.03141276041666666
0.12093359470458558	0.625	0.039876302083333336
0.12093359470458558	0.625	0.039876302083333336
0.14030468940917115	0.5555555555555567	0.03797743055555555
0.2378007841137567	0.5	0.039341517857142856
0.2378007841137567	0.45454545454545364	0.04553064123376623
0.23875064743282653	0.416666666666666	0.04505019337280366
0.26367112875028376	0.16666666666666677	0.04235575622294373
0.29010022970769017	0.16666666666666677	0.04040263122294373
0.2998733773863409	0.16666666666666677	0.03834099927849928
0.22283299592604555	0.17037037037037067	0.03747636240500985
0.2531855662622638	0.22222222222222168	0.03584894443206087
0.23467619478782475	0.208624708624708	0.03551111623262358
