p_value	real_mean	simulated_mean
0.125	0.125	0.0
0.25	0.125	0.0
0.25	0.125	0.0
0.25	0.125	0.0
0.25	0.125	0.0
0.25	0.125	0.0
0.25	0.125	0.0
0.25	0.125	0.0
0.25	0.125	0.0
0.25	0.25	0.020833333333333332
0.25	0.25	0.017857142857142856
0.25	0.25	0.03571428571428571
0.125	0.25	0.03125
0.25	0.375	0.0625
0.25	0.375	0.0625
0.25	0.375	0.0625
0.25	0.44444444444444453	0.078125
0.25	0.39999999999999997	0.06944444444444445
0.25	0.39999999999999997	0.06944444444444445
0.25	0.39999999999999997	0.06944444444444445
0.25	0.39999999999999997	0.06944444444444445
0.1925364218259275	0.19230769230769232	0.056818181818181816
0.1925364218259275	0.19230769230769232	0.056818181818181816
0.1925364218259275	0.17857142857142858	0.052083333333333336
0.1925364218259275	0.17857142857142858	0.052083333333333336
0.1925364218259275	0.16666666666666666	0.04807692307692308
0.1925364218259275	0.16666666666666666	0.04807692307692308
0.1925364218259275	0.15625	0.04807692307692308
0.1925364218259275	0.15625	0.057692307692307696
0.3175364218259275	0.13888888888888887	0.0625
0.3175364218259275	0.13157894736842105	0.0625
0.3175364218259275	0.13157894736842105	0.0625
0.3175364218259275	0.125	0.058333333333333334
0.3175364218259275	0.14285714285714282	0.058823529411764705
