p_value	real_mean	simulated_mean
0.0	0.3333333333333333	0.125
0.0	0.3333333333333333	0.125
0.0	0.3333333333333333	0.125
0.0	0.3333333333333333	0.125
0.0	0.3333333333333333	0.125
0.0	0.3333333333333333	0.125
0.0	0.3333333333333333	0.125
0.0	0.3333333333333333	0.125
0.0	0.3333333333333333	0.125
0.0	0.6666666666666666	0.25
0.0	0.6666666666666666	0.25
0.0	0.6666666666666666	0.25
0.0	0.6666666666666666	0.25
0.0	1.0	0.375
0.0	1.0	0.375
0.0	1.0	0.375
0.0	1.0	0.375
0.0	1.0	0.375
0.0	1.0	0.375
0.0	1.0	0.375
0.0	1.0	0.375
0.0	0.75	0.28125
0.0	0.75	0.28125
0.0	0.75	0.28125
0.0	0.6	0.22499999999999998
0.0	0.375	0.140625
0.0	0.3333333333333333	0.125
0.0	0.3	0.11249999999999999
0.0	0.2307692307692308	0.08653846153846154
0.0	0.21428571428571425	0.08035714285714285
0.0	0.21428571428571425	0.08035714285714285
0.0	0.21428571428571425	0.08035714285714285
0.0	0.21428571428571425	0.08035714285714285
0.0	0.1875	0.0703125
0.0	0.1875	0.0703125
0.0	0.1875	0.0703125
0.0	0.1875	0.0703125
0.0	0.25	0.09375
0.0	0.23529411764705885	0.08823529411764705
0.0	0.29411764705882354	0.11029411764705882
0.0	0.35294117647058826	0.1323529411764706
0.0	0.35294117647058826	0.1323529411764706
0.0	0.4705882352941177	0.1764705882352941
0.0	0.5294117647058824	0.1985294117647059
0.0	0.7058823529411765	0.2647058823529412
0.0	0.7647058823529411	0.2867647058823529
0.0	0.7647058823529411	0.2867647058823529
0.0	0.7647058823529411	0.2867647058823529
0.0	0.8235294117647057	0.3088235294117647
0.0	0.8235294117647057	0.3088235294117647
0.0	0.8235294117647057	0.3088235294117647
0.0	0.7777777777777778	0.2916666666666667
0.0	0.7777777777777778	0.2916666666666667
0.0	0.7777777777777778	0.2916666666666667
0.0	0.7777777777777778	0.2916666666666667
0.0	0.7368421052631577	0.2763157894736842
0.0	0.7368421052631577	0.2763157894736842
0.0	0.7368421052631577	0.2763157894736842
0.0	0.7894736842105264	0.29605263157894735
0.0	0.8421052631578947	0.3157894736842105
0.0	0.894736842105263	0.3355263157894737
0.0	0.9473684210526316	0.35526315789473684
0.0	0.9473684210526316	0.35526315789473684
0.0	0.9473684210526316	0.35526315789473684
0.0	0.9473684210526316	0.35526315789473684
0.0	0.9473684210526316	0.35526315789473684
0.0	0.9473684210526316	0.35526315789473684
0.0	0.9473684210526316	0.35526315789473684
0.0	0.9473684210526316	0.35526315789473684
