p_value	real_mean	simulated_mean
0.4650640168574924	0.09523809523809504	0.1774259052579365
0.4650640168574924	0.09523809523809504	0.1774259052579365
0.4650640168574924	0.09523809523809504	0.1774259052579365
0.43795297451187853	0.07692307692307679	0.1502113771645021
0.4583091536192289	0.07142857142857133	0.13311970147907648
0.4583091536192289	0.07142857142857133	0.13311970147907648
0.4583091536192289	0.07142857142857133	0.13311970147907648
0.4583091536192289	0.07142857142857133	0.13311970147907648
0.4583091536192289	0.07142857142857133	0.13311970147907648
0.4583091536192289	0.07142857142857133	0.13311970147907648
0.39624347892298734	0.125	0.24706143465909092
0.39624347892298734	0.125	0.24706143465909092
0.39624347892298734	0.125	0.24706143465909092
0.39624347892298734	0.125	0.24706143465909092
0.39624347892298734	0.125	0.24706143465909092
0.39624347892298734	0.125	0.24706143465909092
0.49168141469884946	0.12142857142857154	0.21900361775501279
0.48657832890288155	0.13809523809523808	0.25077622882449885
0.48657832890288155	0.13809523809523808	0.25077622882449885
0.48657832890288155	0.12698412698412664	0.22501149695625128
0.4499655851418095	0.15262515262515236	0.2482201554955461
0.4499655851418095	0.15170940170940167	0.24813010069357724
0.42234949073524614	0.16452991452991475	0.2858155218262642
0.4313864418715147	0.1376068376068376	0.23268041709447965
0.56110777643482	0.12481481481481502	0.16216886972562056
