p_value	real_mean	simulated_mean
0.0	0.19999999999999998	0.025
0.0	0.19999999999999998	0.025
0.07713438468149672	0.06666666666666667	0.025
0.15073790134150855	0.03333333333333333	0.025
0.32721370402452565	0.03333333333333333	0.07500000000000001
0.32721370402452565	0.03333333333333333	0.07500000000000001
0.32721370402452565	0.03333333333333333	0.07500000000000001
0.32721370402452565	0.03333333333333333	0.07500000000000001
0.32721370402452565	0.03333333333333333	0.07500000000000001
0.32721370402452565	0.03333333333333333	0.07500000000000001
0.36313160287233315	0.06666666666666667	0.1
0.36313160287233315	0.06666666666666667	0.1
0.36313160287233315	0.08333333333333333	0.11249999999999999
0.36313160287233315	0.08333333333333333	0.11249999999999999
0.32478371001147255	0.047619047619047616	0.08482142857142856
0.32478371001147255	0.041666666666666664	0.07366071428571427
0.32478371001147255	0.0303030303030303	0.05284090909090909
0.32478371001147255	0.027777777777777783	0.048295454545454544
0.32478371001147255	0.02564102564102564	0.04447115384615385
0.32478371001147255	0.0196078431372549	0.047058823529411764
0.32478371001147255	0.018518518518518517	0.04583333333333334
0.32478371001147255	0.016666666666666666	0.04080882352941176
0.32478371001147255	0.01515151515151515	0.0367822966507177
0.32478371001147255	0.01515151515151515	0.0367822966507177
0.32478371001147255	0.01515151515151515	0.0367822966507177
