p_value	real_mean	simulated_mean
0.2103864247887011	0.08333333333333333	0.0
0.2103864247887011	0.08333333333333333	0.0
0.2103864247887011	0.08333333333333333	0.0
0.2103864247887011	0.08333333333333333	0.0
0.2103864247887011	0.16666666666666666	0.0
0.2103864247887011	0.11111111111111113	0.0
0.2103864247887011	0.11111111111111113	0.0
0.2103864247887011	0.11111111111111113	0.0
0.2103864247887011	0.11111111111111113	0.0
0.2103864247887011	0.11111111111111113	0.0
0.2103864247887011	0.11111111111111113	0.0
0.2103864247887011	0.11111111111111113	0.0
0.2103864247887011	0.11111111111111113	0.0
0.2103864247887011	0.09523809523809523	0.0
0.2103864247887011	0.09523809523809523	0.0
0.6609220589353171	0.07142857142857141	0.0
0.6609220589353171	0.07142857142857141	0.0
0.6609220589353171	0.07142857142857141	0.0
0.6609220589353171	0.07142857142857141	0.0
0.6609220589353171	0.07142857142857141	0.0
0.6609220589353171	0.09375	0.0
0.6609220589353171	0.08333333333333333	0.0
0.6609220589353171	0.075	0.0
0.6609220589353171	0.0625	0.0
0.6609220589353171	0.0576923076923077	0.0
0.6063849166416637	0.046875	0.0
0.6063849166416637	0.046875	0.0
0.6063849166416637	0.04411764705882353	0.0
0.6063849166416637	0.055555555555555566	0.0
0.5580380982585045	0.049999999999999996	0.0
0.5580380982585045	0.04545454545454546	0.0
0.5580380982585045	0.04545454545454546	0.0
