p_value	real_mean	simulated_mean
0.375	0.3333333333333333	0.10416666666666666
0.375	0.3333333333333333	0.10416666666666666
0.375	0.3333333333333333	0.10416666666666666
0.375	0.3333333333333333	0.10416666666666666
0.7398080504968392	0.2083333333333333	0.10763888888888888
0.7398080504968392	0.2083333333333333	0.10763888888888888
0.7398080504968392	0.2083333333333333	0.10763888888888888
0.7398080504968392	0.2083333333333333	0.10763888888888888
0.7398080504968392	0.2083333333333333	0.10763888888888888
0.7398080504968392	0.2916666666666666	0.16319444444444442
0.6940915949091487	0.2916666666666666	0.16319444444444442
0.6940915949091487	0.2916666666666666	0.16319444444444442
0.6940915949091487	0.2916666666666666	0.16319444444444442
0.6940915949091487	0.375	0.21875
0.6940915949091487	0.375	0.21875
0.6940915949091487	0.375	0.21875
0.6940915949091487	0.375	0.21875
0.6940915949091487	0.375	0.21875
0.6940915949091487	0.375	0.21875
0.6940915949091487	0.375	0.21875
0.6940915949091487	0.375	0.21875
0.6940915949091487	0.3125	0.17708333333333334
0.6940915949091487	0.3125	0.17708333333333334
0.6940915949091487	0.3125	0.17708333333333334
0.6940915949091487	0.27499999999999997	0.15208333333333335
0.6940915949091487	0.21875	0.11458333333333334
0.6940915949091487	0.2083333333333333	0.10763888888888888
0.6940915949091487	0.19999999999999998	0.10208333333333333
0.6940915949091487	0.1826923076923077	0.0905448717948718
0.6588354931655086	0.17857142857142858	0.08779761904761904
0.6588354931655086	0.17857142857142858	0.08779761904761904
0.6588354931655086	0.17857142857142858	0.08779761904761904
0.6764635440373287	0.17857142857142858	0.08779761904761904
0.6764635440373287	0.171875	0.08333333333333333
0.6764635440373287	0.171875	0.08333333333333333
0.6764635440373287	0.296875	0.13541666666666666
0.6395404056410684	0.296875	0.09479166666666666
0.6395404056410684	0.3125	0.10416666666666666
0.6395404056410684	0.3088235294117647	0.10196078431372549
0.6395404056410684	0.3235294117647059	0.11078431372549019
0.6395404056410684	0.33823529411764713	0.11960784313725492
0.6395404056410684	0.2549019607843137	0.09738562091503268
0.6395404056410684	0.284313725490196	0.11503267973856209
0.6395404056410684	0.29901960784313725	0.12385620915032679
0.5346264882105123	0.19607843137254902	0.16513480392156865
0.5346264882105123	0.2044817927170868	0.1727328431372549
0.5145159050496965	0.18067226890756302	0.1633578431372549
0.4979376794901056	0.15808823529411764	0.15432422969187676
0.5906497485713282	0.16544117647058823	0.18869047619047616
0.5906497485713282	0.16544117647058823	0.18869047619047616
0.5530981173617192	0.14705882352941177	0.18869047619047616
0.574409728822327	0.1419753086419753	0.17075066137566136
0.6001957399717728	0.16975308641975306	0.1517526455026455
0.6001957399717728	0.16975308641975306	0.1517526455026455
0.5903791625421679	0.16975308641975306	0.15100859788359788
0.6036736591860771	0.1652046783625731	0.1472927109440267
0.5686771797940443	0.14868421052631578	0.1439738669590643
0.5595671035414176	0.13368421052631582	0.135796783625731
0.5822239227075413	0.15894736842105264	0.13427722953216376
0.5720368134380844	0.16421052631578947	0.13884594298245612
0.5720368134380844	0.16947368421052628	0.14341465643274853
0.5257015019088047	0.2043062200956938	0.1649625365497076
0.5257015019088047	0.2043062200956938	0.1649625365497076
0.5540469023587353	0.16228070175438594	0.14888371101364523
0.5540469023587353	0.16228070175438594	0.14888371101364523
0.5655291056819038	0.16228070175438594	0.1668524610136452
0.5758484584718547	0.14979757085020243	0.1545300870547581
0.5097629528828739	0.15204678362573099	0.15250561299081036
0.5097629528828739	0.15204678362573099	0.15250561299081036
