p_value	real_mean	simulated_mean
0.0078125	0.125	0.0029296875
0.0078125	0.125	0.0029296875
0.0078125	0.125	0.0029296875
0.0078125	0.125	0.0029296875
0.0078125	0.125	0.0029296875
0.0078125	0.125	0.0029296875
0.0078125	0.125	0.0029296875
0.0078125	0.125	0.0029296875
0.0078125	0.125	0.0029296875
0.0078125	0.11111111111111084	0.0026041666666666665
0.0078125	0.11111111111111084	0.0026041666666666665
0.0078125	0.22222222222222168	0.005208333333333333
0.0078125	0.22222222222222168	0.005208333333333333
0.0078125	0.33333333333333354	0.0078125
0.0078125	0.33333333333333354	0.0078125
0.1015625	0.33333333333333354	0.0078125
0.1015625	0.33333333333333354	0.0078125
0.1015625	0.33333333333333354	0.0078125
0.1015625	0.33333333333333354	0.0078125
0.1015625	0.33333333333333354	0.0078125
0.1015625	0.29999999999999993	0.007031249999999999
0.1015625	0.25	0.005859375
0.1015625	0.25	0.005859375
0.1015625	0.25	0.005859375
0.1015625	0.25	0.005859375
0.1015625	0.25	0.005859375
0.1015625	0.25	0.005859375
0.1015625	0.25	0.005859375
0.1015625	0.2307692307692302	0.005408653846153846
0.1015625	0.2307692307692302	0.005408653846153846
0.21061718940917115	0.2307692307692302	0.004507211538461538
0.21061718940917115	0.2307692307692302	0.004507211538461538
0.2456132841137567	0.384615384615385	0.007512019230769232
0.2638062983072689	0.19047619047619008	0.015066964285714284
0.2638062983072689	0.19047619047619008	0.015066964285714284
0.2638062983072689	0.19047619047619008	0.015066964285714284
0.2638062983072689	0.19047619047619008	0.015066964285714284
0.2638062983072689	0.19047619047619008	0.015066964285714284
0.2638062983072689	0.19047619047619008	0.015066964285714284
0.32581378661589405	0.1777777777777774	0.013299162257495587
0.338534922032105	0.16666666666666677	0.014915829613095236
0.338534922032105	0.1875	0.02249581473214286
0.338534922032105	0.1875	0.022311406378284073
0.4421903575084032	0.17053571428571473	0.07415733400041051
0.44556082644882034	0.18124999999999972	0.07618815104166667
0.44556082644882034	0.18124999999999972	0.07565199908088235
0.44556082644882034	0.18124999999999972	0.0768008961397059
0.44556082644882034	0.18124999999999972	0.07721121651785715
0.4173173373397611	0.15308823529411733	0.07445108251633988
0.4204111750192081	0.17818627450980412	0.09093264910130718
0.48101788408177887	0.1617965367965368	0.09267276054385425
