p_value	real_mean	simulated_mean
0.125	0.25	0.0
0.07966898602924213	0.375	0.0
0.07966898602924213	0.375	0.0
0.08042860544545256	0.25	0.0
0.08042860544545256	0.25	0.0
0.08042860544545256	0.25	0.0
0.08042860544545256	0.2083333333333333	0.0
0.08042860544545256	0.2083333333333333	0.0
0.08042860544545256	0.2083333333333333	0.0
0.08042860544545256	0.2083333333333333	0.0
0.08042860544545256	0.15625	0.0
0.08067346848367113	0.16666666666666666	0.0
0.08067346848367113	0.16666666666666666	0.0
0.08067346848367113	0.14166666666666664	0.0
0.08067346848367113	0.11726190476190478	0.0
0.08067346848367113	0.11726190476190478	0.0
0.08042860544545256	0.10416666666666664	0.0
0.08067346848367113	0.11681547619047618	0.0
0.15105857119874877	0.11544011544011544	0.0
0.0749548364747419	0.17994227994227996	0.041666666666666664
0.08222341280300442	0.2046401515151515	0.041666666666666664
0.08282081206227689	0.2020299145299145	0.041666666666666664
0.12724756872895315	0.23208642397238893	0.15625
0.1599365948685033	0.19906305114638448	0.0875
0.17452628345075824	0.18786375661375662	0.0625
0.1268004022844428	0.18957070707070708	0.08333333333333333
