p_value	real_mean	simulated_mean
0.0	0.022222222222222223	0.0
0.0	0.022222222222222223	0.0
0.0	0.022222222222222223	0.0
0.0	0.022222222222222223	0.0
0.0	0.022222222222222223	0.0
0.0	0.022222222222222223	0.0
0.0	0.022222222222222223	0.0
0.125	0.022222222222222223	0.0
0.125	0.022222222222222223	0.0
0.125	0.06666666666666667	0.0
0.125	0.06666666666666667	0.0
0.125	0.06666666666666667	0.0
0.125	0.08888888888888889	0.0
0.125	0.08888888888888889	0.0
0.125	0.08888888888888889	0.0
0.125	0.08695652173913043	0.0
0.125	0.10869565217391305	0.0
0.125	0.13043478260869565	0.0
0.125	0.13043478260869565	0.0
0.125	0.13043478260869565	0.0
0.125	0.13043478260869565	0.0
0.125	0.13043478260869565	0.0
0.125	0.06521739130434782	0.0
0.125	0.07608695652173914	0.0
0.125	0.09782608695652174	0.0
0.125	0.13043478260869565	0.0
0.125	0.15217391304347827	0.0
0.125	0.1630434782608696	0.0
0.125	0.1630434782608696	0.0
0.125	0.15957446808510636	0.0
0.125	0.1702127659574468	0.0
0.125	0.1702127659574468	0.0
0.125	0.19148936170212763	0.0
0.125	0.2234042553191489	0.0
0.125	0.2234042553191489	0.0
0.125	0.23958333333333331	0.0
0.7021343846814967	0.25	0.0
0.7021343846814967	0.25	0.0
0.8271343846814967	0.25510204081632654	0.0
0.8271343846814967	0.28	0.0
0.8271343846814967	0.284313725490196	0.0
0.706045791643309	0.27358490566037735	0.0
0.706045791643309	0.2818181818181818	0.0
0.5040497854597524	0.10491071428571429	0.0
0.4936115629330606	0.09722222222222222	0.0
0.4936115629330606	0.0992063492063492	0.0
0.4936115629330606	0.0992063492063492	0.0
0.48621322018847696	0.10606060606060606	0.0
0.48621322018847696	0.1065830721003135	0.0
0.3691981275591859	0.11403796347900207	0.0
0.3649314657322022	0.09207467613526034	0.0
0.3649314657322022	0.10719208152622196	0.0
0.3649314657322022	0.1006779661016949	0.0
0.4387111753837455	0.09772857415537316	0.0006793478260869565
0.4387111753837455	0.09885762442061895	0.0006648936170212766
0.4387111753837455	0.09716150038730685	0.000625
0.3339711475326968	0.09517104332772533	0.0006009615384615385
0.3473193754295777	0.06885156439485811	0.00028935185185185184
